Employee_ID,Age,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Gender_Male,Marital_Status_Married,Marital_Status_Single,Department_HR,Department_IT,Department_Marketing,Department_Sales,Job_Role_Assistant,Job_Role_Executive,Job_Role_Manager,Overtime_Yes,Attrition_Yes
627,37,5,11033,71,22,8,1,2,2,1,61,4,42,6,2,3,3,6,2,True,False,True,False,True,False,False,True,False,False,True,False
628,51,1,3983,54,19,12,3,4,1,3,83,2,33,15,2,3,2,1,4,False,False,True,True,False,False,False,False,False,False,False,False
629,30,3,11543,94,21,7,2,3,4,4,95,2,36,5,3,2,3,48,4,True,True,False,False,True,False,False,False,False,True,True,False
630,40,2,12916,59,28,13,0,4,2,2,55,7,43,15,3,1,1,28,4,True,True,False,False,False,False,True,True,False,False,False,False
631,45,1,13143,49,3,8,9,2,3,3,22,5,56,15,2,3,1,18,2,True,False,False,False,False,True,False,False,False,True,True,False
632,44,4,18581,17,11,13,7,2,4,2,16,7,38,0,1,4,1,24,2,True,False,False,False,False,True,False,False,True,False,True,False
633,41,3,4907,19,11,8,4,3,2,4,79,1,52,18,4,2,2,13,2,False,False,True,False,False,False,False,False,False,False,True,False
634,46,3,12216,25,17,6,3,2,1,2,37,1,30,2,2,4,3,33,1,False,False,False,False,False,True,False,False,False,True,True,False
635,32,4,11737,85,16,10,9,2,2,1,71,5,30,5,3,3,2,10,4,False,False,True,True,False,False,False,False,False,False,True,False
636,52,4,16757,70,7,2,4,4,3,2,82,2,49,3,1,2,3,7,3,True,False,True,False,False,True,False,False,False,True,True,False
637,53,4,7174,24,4,6,3,1,4,3,29,8,33,3,1,3,4,37,3,True,False,False,False,False,False,False,False,True,False,False,False
638,54,2,18708,48,23,14,2,2,4,3,57,3,30,3,1,4,2,32,2,False,False,True,False,False,False,True,False,True,False,True,False
639,20,5,12297,81,19,1,4,2,4,2,97,1,51,9,4,2,1,45,1,True,True,False,False,False,False,True,False,False,False,True,False
640,40,3,4990,86,12,1,3,3,3,1,77,2,39,8,4,1,4,22,2,True,False,False,False,False,True,False,False,True,False,False,False
641,25,5,8596,45,15,11,0,3,1,4,21,7,31,7,2,1,3,16,3,True,True,False,False,True,False,False,True,False,False,True,True
642,47,5,19374,89,11,3,2,4,4,2,16,6,56,18,2,1,2,24,4,True,False,False,False,False,False,True,False,False,True,False,False
643,36,4,6775,85,5,3,9,4,1,3,14,8,50,16,2,3,3,14,3,False,False,True,False,False,True,False,False,True,False,False,True
644,24,2,18706,80,5,11,9,2,2,3,47,7,53,16,2,2,3,11,4,False,False,False,False,False,False,False,True,False,False,True,False
645,50,1,17645,84,15,13,7,1,1,2,31,8,44,0,3,4,2,19,4,False,True,False,False,False,True,False,False,False,False,True,False
646,24,2,16668,55,29,5,6,1,1,2,76,3,32,19,4,4,2,23,1,True,False,True,False,False,False,True,True,False,False,False,False
647,57,5,18960,77,18,1,1,4,4,2,84,6,54,13,1,3,3,34,3,False,False,False,False,False,False,False,False,False,False,True,False
648,22,2,14357,46,11,10,0,3,5,4,39,7,52,19,3,3,3,40,2,False,False,False,False,False,True,False,False,False,False,False,True
649,42,4,7435,34,26,6,2,2,5,3,96,1,38,10,2,4,4,13,1,True,False,False,True,False,False,False,False,False,True,True,False
650,56,1,18804,71,12,7,4,2,3,3,56,1,46,2,2,2,1,39,4,True,True,False,False,False,False,False,False,False,True,False,False
651,56,4,17626,64,2,10,9,1,3,3,57,7,50,7,3,3,3,44,3,False,True,False,True,False,False,False,True,False,False,True,False
652,29,1,10951,94,20,12,0,4,5,4,90,3,57,9,1,2,1,28,2,False,False,False,False,True,False,False,False,False,True,True,True
653,29,5,9449,39,15,13,2,1,2,1,98,3,42,16,4,4,4,40,1,False,False,True,False,False,False,False,False,False,True,False,False
654,38,1,6199,26,20,11,2,1,4,3,15,5,32,7,4,2,1,16,2,False,False,True,True,False,False,False,False,False,True,False,False
655,36,1,9768,85,4,3,4,4,4,3,27,6,33,0,1,1,1,28,3,True,True,False,False,False,False,True,True,False,False,False,False
656,40,1,12130,53,22,4,2,3,2,1,97,2,33,19,4,4,4,4,2,False,False,True,False,False,False,True,False,True,False,False,False
657,33,2,11633,31,18,10,8,2,2,4,0,3,40,6,2,1,3,28,1,False,True,False,False,True,False,False,False,False,True,True,False
658,28,2,7225,59,6,11,0,3,5,1,40,6,57,8,2,4,1,12,2,True,False,False,False,False,False,False,False,False,True,False,False
659,20,5,19980,25,23,10,3,4,3,1,47,3,36,11,2,1,3,16,3,False,True,False,False,False,False,False,True,False,False,False,True
660,32,1,9054,84,27,14,9,4,2,1,30,5,55,8,2,2,3,49,1,True,True,False,False,False,False,False,False,True,False,True,False
661,23,3,4505,37,26,12,9,2,3,1,35,9,40,19,1,4,2,36,4,True,False,False,False,True,False,False,False,False,True,True,False
662,20,5,12053,84,19,10,3,3,1,4,32,3,53,2,4,4,3,20,1,True,False,True,False,False,False,False,False,False,False,False,False
663,59,1,18749,52,11,14,0,2,4,4,32,6,40,3,4,1,3,26,3,False,True,False,False,False,False,True,True,False,False,True,False
664,51,1,13832,16,28,10,1,1,5,1,81,5,39,9,3,2,1,26,2,False,True,False,True,False,False,False,False,False,True,False,True
665,53,2,19344,98,24,10,0,1,4,2,22,5,34,3,1,4,3,22,4,True,False,False,False,False,False,True,False,False,True,True,False
666,47,5,17783,93,2,3,5,1,5,2,59,6,42,8,4,3,3,9,4,False,False,True,False,False,False,True,False,False,False,False,True
667,50,1,4551,86,27,1,2,3,1,2,86,6,58,0,4,1,2,5,2,False,True,False,True,False,False,False,False,False,False,True,False
668,27,1,18154,51,8,8,6,1,4,2,78,1,41,4,3,4,2,17,3,True,False,False,False,False,False,True,True,False,False,False,False
669,58,5,16799,63,29,13,4,2,1,3,89,9,39,8,2,2,1,49,1,True,True,False,False,True,False,False,True,False,False,False,False
670,45,3,9852,66,11,10,8,3,5,4,29,5,36,4,4,2,1,34,3,False,False,False,True,False,False,False,False,False,False,True,False
671,53,5,4449,47,5,10,6,2,2,4,88,1,48,5,2,2,2,2,4,True,False,True,False,False,False,True,True,False,False,True,False
672,22,5,5659,36,18,2,3,4,4,1,44,8,48,18,3,2,2,7,1,False,False,True,False,False,True,False,False,False,False,False,False
673,31,3,10509,19,23,1,4,3,1,3,79,7,48,7,4,1,4,36,1,False,False,True,False,False,False,True,False,False,True,False,False
674,20,5,5721,32,18,14,4,2,4,1,38,7,41,9,2,4,3,13,2,False,False,True,False,True,False,False,False,False,False,True,False
675,24,1,15444,52,14,8,4,2,4,1,44,5,49,10,1,1,1,20,3,False,True,False,False,False,False,False,False,False,False,True,True
676,49,5,12637,51,22,7,9,3,4,4,77,1,51,12,2,1,1,30,1,True,True,False,False,False,False,True,False,True,False,True,True
677,49,3,13490,78,10,7,8,4,3,3,80,9,44,19,2,2,3,30,2,True,False,True,False,False,False,False,False,False,False,True,False
678,36,4,5925,24,3,4,9,3,1,2,11,9,34,3,2,3,3,11,3,True,False,True,False,False,True,False,False,False,False,True,True
679,42,5,12824,93,9,11,2,1,1,4,92,8,53,10,2,2,1,31,4,True,False,True,False,False,False,True,False,True,False,True,False
680,34,2,9240,56,3,9,5,1,4,3,31,5,59,11,1,3,2,3,4,False,True,False,True,False,False,False,True,False,False,True,False
681,56,1,19896,62,11,6,7,4,2,3,55,3,43,4,3,1,2,2,3,False,False,True,False,False,False,False,False,True,False,True,False
682,40,1,3215,58,12,2,8,2,4,4,23,8,41,9,2,2,3,48,1,True,False,True,False,False,True,False,False,False,True,True,False
683,33,2,10299,96,12,14,6,2,3,4,12,1,58,6,2,2,1,3,1,False,False,True,True,False,False,False,False,True,False,False,False
684,21,2,14523,30,3,1,2,2,5,1,19,3,50,8,4,1,3,15,4,False,False,False,True,False,False,False,False,False,True,True,True
685,30,5,13364,68,21,1,0,3,3,1,78,7,40,8,4,2,2,17,4,False,False,True,True,False,False,False,True,False,False,True,False
686,58,2,6153,49,7,9,3,3,2,1,55,4,57,9,1,4,4,48,1,True,False,False,True,False,False,False,False,True,False,False,False
687,57,4,4706,42,14,4,5,4,4,2,52,7,34,9,1,3,4,7,3,True,False,False,False,False,False,True,False,True,False,False,False
688,53,3,13298,16,24,5,2,1,1,4,67,5,45,1,1,3,2,48,4,True,False,True,False,False,False,True,True,False,False,False,False
689,57,2,4567,27,28,3,0,2,4,3,53,6,59,3,4,3,3,5,1,False,False,False,False,False,False,True,False,False,True,False,False
690,53,2,13400,55,11,4,5,1,2,4,33,7,55,7,2,2,4,34,3,True,False,True,False,False,True,False,False,True,False,False,False
691,37,4,13345,94,7,12,0,3,1,3,27,7,47,13,4,4,2,33,2,True,True,False,False,False,True,False,False,False,True,False,False
692,49,1,4128,73,25,8,8,3,3,2,49,7,41,16,3,2,1,45,3,True,True,False,False,False,True,False,False,True,False,True,False
693,34,1,10867,83,21,13,0,3,5,4,1,7,56,12,1,3,3,16,1,True,True,False,False,True,False,False,False,False,False,False,False
694,46,5,8583,67,10,4,5,1,5,3,93,7,56,17,1,2,3,37,3,True,True,False,False,False,True,False,False,True,False,False,False
695,53,4,7897,59,11,9,0,4,4,3,25,3,34,17,1,3,4,3,1,True,False,False,False,False,False,True,True,False,False,False,False
696,57,3,9001,34,15,9,6,4,3,1,50,3,45,12,3,1,3,47,4,False,False,True,False,False,False,True,True,False,False,True,False
697,52,3,14113,38,19,6,2,3,2,2,46,7,41,7,2,3,4,48,2,False,False,True,False,True,False,False,False,False,True,False,True
698,43,4,7567,75,16,2,5,2,5,4,25,2,52,11,2,1,4,43,4,True,False,True,False,True,False,False,False,True,False,True,False
699,34,3,12271,72,22,12,6,1,3,1,83,2,31,0,2,1,2,21,4,True,True,False,False,False,True,False,False,False,True,False,False
700,49,1,17348,41,21,10,0,3,4,2,91,3,59,19,1,1,4,41,1,False,True,False,False,False,False,False,False,False,True,False,False
701,36,3,14703,40,28,11,0,1,1,1,83,4,58,17,2,3,1,8,1,False,False,True,False,True,False,False,False,False,False,True,False
702,24,3,16329,21,20,7,4,1,4,4,74,6,35,2,4,4,3,22,1,True,True,False,True,False,False,False,False,False,False,True,False
703,48,4,5741,56,12,9,5,4,4,3,73,8,52,11,1,3,4,5,1,True,False,True,False,False,False,True,True,False,False,False,True
704,23,4,9256,61,18,6,8,3,3,4,60,7,50,18,3,2,3,17,4,True,False,True,True,False,False,False,False,False,True,True,False
705,29,3,3228,67,23,3,0,4,5,2,22,4,54,12,3,2,4,37,1,True,False,True,False,False,False,True,True,False,False,True,False
706,36,2,19678,73,13,14,3,3,3,4,36,2,59,9,2,4,2,14,1,False,False,True,False,False,False,True,False,True,False,False,False
707,29,4,7284,52,5,7,9,1,1,2,40,2,33,14,1,4,1,39,4,True,False,True,False,True,False,False,False,False,True,False,False
708,36,5,16264,83,4,5,7,4,3,1,51,4,59,19,4,4,3,41,2,True,False,True,False,True,False,False,False,False,True,False,True
709,39,5,16390,67,28,1,9,1,2,2,82,6,59,1,4,1,2,28,2,True,False,True,True,False,False,False,False,True,False,True,False
710,43,1,3918,29,14,3,8,3,4,3,81,3,42,18,1,4,3,31,3,True,True,False,False,False,False,True,False,True,False,False,False
711,24,3,14445,40,8,5,2,2,5,3,48,6,39,2,2,4,2,17,4,False,False,True,True,False,False,False,True,False,False,False,False
712,53,2,3498,62,9,7,1,4,1,3,26,5,46,13,3,4,1,35,1,False,False,True,False,False,False,False,True,False,False,True,False
713,25,1,5809,33,25,3,3,4,4,1,5,5,43,6,3,3,4,40,3,False,True,False,True,False,False,False,False,True,False,True,False
714,21,3,7961,23,19,6,1,1,3,2,73,2,53,7,4,2,2,22,2,True,True,False,False,False,True,False,True,False,False,False,False
715,32,4,12017,78,3,5,0,1,2,1,65,8,44,10,4,2,3,45,2,True,True,False,True,False,False,False,False,True,False,True,False
716,30,5,6779,68,5,13,2,2,3,4,23,5,37,19,4,4,3,48,4,False,False,True,False,False,True,False,False,False,True,False,False
717,42,2,13050,65,21,1,6,4,4,4,37,2,52,5,3,2,2,29,1,True,False,False,False,False,True,False,False,False,True,True,True
718,35,5,5118,53,26,10,0,3,1,4,27,7,53,10,4,3,1,10,1,True,False,False,False,False,True,False,False,False,False,False,False
719,50,4,9391,18,18,6,1,3,5,4,27,9,47,16,3,2,1,18,3,False,True,False,False,False,False,False,False,False,True,True,False
720,30,3,3145,17,1,14,0,4,4,3,65,9,32,9,3,1,4,35,2,False,False,False,True,False,False,False,False,True,False,True,False
721,35,4,16929,78,8,8,7,4,1,2,60,1,54,16,2,3,4,44,3,False,True,False,True,False,False,False,True,False,False,True,False
722,27,4,17917,43,19,13,4,4,4,3,45,7,46,1,2,2,3,16,3,False,False,True,False,False,False,False,False,False,False,True,False
723,23,5,7565,25,17,13,7,2,2,2,68,9,53,5,2,2,3,49,3,True,False,False,False,False,False,True,True,False,False,False,False
724,59,2,19576,72,17,1,2,3,3,2,74,6,53,4,4,3,4,7,1,True,False,True,False,True,False,False,False,True,False,True,False
725,23,4,9637,89,11,2,6,3,5,1,73,1,36,3,3,2,4,30,2,False,False,False,True,False,False,False,False,False,True,False,False
726,44,5,11243,41,2,14,7,1,1,4,42,2,42,1,4,2,4,19,3,True,False,True,False,True,False,False,False,False,False,True,False
727,22,2,5410,35,6,4,5,1,5,2,58,4,59,11,3,4,2,23,2,False,False,False,False,False,False,False,False,True,False,True,False
728,51,3,4820,53,22,12,6,4,5,4,1,4,56,2,2,1,4,8,2,False,False,True,False,False,False,True,False,False,False,False,False
729,22,3,5521,60,14,2,1,1,5,4,14,2,45,5,2,3,2,17,3,True,False,True,False,False,False,True,False,False,False,True,True
730,46,1,8882,80,3,11,7,2,1,4,36,8,34,13,4,4,2,21,3,False,False,False,False,False,False,True,False,False,True,True,False
731,48,5,4867,50,12,9,4,3,1,3,70,2,33,7,3,2,4,26,4,True,False,True,False,False,False,False,False,True,False,False,False
732,51,2,10465,89,4,10,6,3,5,4,19,3,55,13,4,3,1,28,1,True,False,True,False,False,True,False,True,False,False,True,False
733,38,4,14461,96,12,8,0,1,3,2,97,4,39,2,1,3,1,39,2,True,False,True,False,False,True,False,False,False,False,False,False
734,40,3,9103,79,13,8,4,4,4,3,34,9,42,15,4,1,3,33,3,True,False,False,False,True,False,False,False,False,False,True,False
735,24,2,15197,77,2,4,0,1,5,4,33,1,39,14,2,1,4,40,3,False,False,False,False,False,True,False,True,False,False,True,False
736,37,5,18424,49,2,5,7,4,2,1,85,8,43,6,3,3,3,19,2,True,False,True,False,False,True,False,False,True,False,True,False
737,47,1,19053,45,15,4,3,2,5,4,30,5,55,14,3,1,4,29,3,False,False,True,False,False,False,True,False,False,False,False,True
738,41,3,3240,42,23,13,3,3,1,4,86,7,51,12,4,1,3,20,4,False,False,False,False,False,False,True,False,False,False,True,False
739,40,2,7631,15,29,9,1,2,4,3,18,8,41,5,2,2,2,20,2,False,False,False,False,True,False,False,False,False,False,True,False
740,25,2,12599,39,17,13,4,3,2,2,67,5,56,14,1,1,4,10,3,False,False,True,True,False,False,False,False,True,False,True,False
741,20,2,14694,57,7,2,0,2,4,4,23,8,30,16,4,1,1,12,2,True,False,True,False,True,False,False,False,True,False,True,False
742,24,5,8077,98,28,13,8,1,4,3,83,8,58,3,3,4,4,33,3,True,False,True,False,True,False,False,True,False,False,True,False
743,31,5,6768,81,14,11,4,2,2,3,38,9,50,13,2,2,3,25,3,False,True,False,False,False,False,False,False,True,False,True,False
744,45,5,12142,77,12,8,5,2,5,2,91,2,59,14,3,2,3,25,1,False,False,False,False,False,False,False,False,True,False,True,False
745,53,4,10995,65,17,2,1,1,5,3,53,3,49,11,3,3,3,4,2,True,True,False,False,True,False,False,False,False,True,True,False
746,33,2,16276,16,14,1,9,3,5,2,38,1,49,18,3,1,3,4,1,False,False,False,False,True,False,False,True,False,False,True,False
747,45,3,15746,96,6,10,9,3,3,1,16,4,36,9,3,4,3,9,3,True,False,False,False,True,False,False,False,False,False,False,False
748,46,5,14475,78,19,3,0,1,5,4,18,5,38,5,1,4,3,15,2,False,False,False,False,False,True,False,False,True,False,True,False
749,28,5,9568,88,24,9,3,2,2,3,47,1,37,8,2,2,1,26,2,True,False,False,False,False,False,False,False,False,False,False,False
750,45,2,5601,83,6,12,6,2,3,1,34,8,56,1,4,1,3,15,4,False,False,False,False,True,False,False,False,False,False,False,False
751,41,5,9080,23,27,3,5,2,5,3,31,2,42,3,2,4,1,26,4,False,False,False,False,False,False,True,False,False,True,False,True
752,49,4,16854,16,18,9,9,4,3,3,46,1,43,8,2,3,4,28,3,True,False,False,False,False,False,True,False,True,False,True,False
753,36,4,5159,48,24,7,0,3,2,1,46,2,41,14,2,1,2,7,3,False,True,False,False,False,True,False,True,False,False,False,False
754,45,5,11313,74,5,13,0,2,5,3,63,5,37,12,4,1,1,32,3,False,False,True,False,False,True,False,False,True,False,False,False
755,55,2,7368,75,24,10,7,3,1,3,45,9,50,19,2,1,4,12,3,True,False,True,True,False,False,False,False,False,False,False,False
756,20,2,4317,45,24,1,3,2,2,1,34,9,51,7,4,4,2,35,4,False,True,False,True,False,False,False,True,False,False,True,False
757,27,2,16272,24,6,10,4,1,4,3,93,2,47,18,4,2,1,32,2,True,True,False,True,False,False,False,False,True,False,False,True
758,54,1,4230,90,2,5,6,1,4,2,16,2,45,18,1,2,1,9,1,True,True,False,False,False,True,False,False,False,False,True,False
759,34,5,4301,50,8,9,7,3,2,3,41,3,58,15,3,3,4,14,2,False,True,False,False,False,True,False,False,False,False,False,False
760,41,2,18927,99,15,12,9,3,4,4,28,7,40,10,4,4,3,13,2,False,False,False,False,False,True,False,False,False,True,False,False
761,33,4,4910,63,15,3,6,1,2,3,69,3,45,9,3,1,1,44,4,False,False,True,False,False,False,True,False,False,True,True,False
762,45,3,17904,84,11,9,1,4,1,4,16,1,43,7,2,3,1,33,2,False,False,False,False,False,True,False,False,False,True,True,False
763,47,3,11107,63,22,5,3,1,2,4,80,6,32,0,3,3,4,32,2,False,False,True,False,False,False,True,False,False,False,False,False
764,42,2,5757,17,22,9,9,2,5,3,13,3,50,9,3,2,3,19,3,False,False,True,True,False,False,False,False,True,False,False,True
765,33,3,9464,88,24,10,0,4,5,1,23,1,31,17,3,1,2,30,1,False,True,False,True,False,False,False,False,False,True,False,True
766,43,3,19562,19,1,6,9,1,3,2,56,4,32,2,2,1,3,16,2,True,False,False,True,False,False,False,False,True,False,True,False
767,21,1,12088,75,18,9,8,4,4,2,49,1,33,10,2,4,3,12,2,False,True,False,False,True,False,False,False,False,True,True,False
768,45,4,18124,99,12,7,2,4,4,3,56,1,51,17,4,4,4,10,1,True,False,False,False,True,False,False,True,False,False,False,True
769,33,4,17260,40,12,7,2,4,2,1,60,2,34,2,4,4,3,2,3,False,False,True,False,False,False,False,True,False,False,False,False
770,26,1,12743,86,25,8,9,3,4,1,38,8,39,7,1,3,4,18,4,False,True,False,False,False,False,False,False,False,True,True,False
771,22,1,11683,19,11,7,8,1,5,2,54,2,49,13,2,1,2,13,4,True,True,False,False,False,False,False,False,False,False,True,False
772,42,3,3060,29,28,12,9,3,1,1,95,2,58,5,1,2,1,29,2,False,False,True,False,True,False,False,False,False,True,False,False
773,37,5,12269,30,8,9,2,3,2,3,35,8,31,14,2,3,1,24,3,False,False,True,False,True,False,False,False,False,True,True,False
774,57,3,5895,15,28,11,7,2,4,3,36,6,41,13,3,3,4,38,4,True,False,True,False,False,False,False,False,False,False,False,False
775,54,1,18323,30,7,9,1,2,5,1,13,4,56,6,1,2,4,12,4,False,True,False,False,False,False,False,True,False,False,True,False
776,34,4,15352,51,23,6,2,4,3,3,26,3,34,9,1,2,3,29,4,False,False,False,False,False,True,False,False,True,False,False,False
777,44,3,14875,17,21,7,1,4,4,4,82,1,34,14,1,4,3,22,4,False,True,False,False,False,False,False,False,False,True,False,False
778,56,5,19969,66,2,2,0,2,1,2,30,3,56,9,2,2,1,36,4,True,False,False,False,False,True,False,False,False,False,False,True
779,47,3,8823,61,11,9,1,2,1,3,72,9,52,16,4,2,1,1,2,False,True,False,False,False,False,True,False,False,True,True,False
780,29,2,14962,27,22,12,7,1,4,1,80,5,30,18,1,2,1,43,4,False,True,False,False,True,False,False,False,False,False,False,True
781,58,3,3534,94,10,13,8,4,4,2,82,6,33,16,4,2,4,40,2,False,False,True,False,False,False,False,False,True,False,False,False
782,36,1,7011,69,3,1,1,4,5,3,43,5,56,11,2,4,2,34,1,False,False,False,False,True,False,False,False,True,False,True,False
783,58,4,5155,35,20,1,6,2,4,2,67,1,50,14,1,3,2,34,1,True,True,False,False,True,False,False,True,False,False,False,True
784,41,4,9957,80,29,3,4,1,3,1,47,1,53,11,2,1,4,48,3,True,True,False,False,True,False,False,False,False,False,False,False
785,45,1,12196,68,10,12,2,2,5,4,56,4,41,8,4,1,3,33,2,False,False,True,False,False,False,True,False,False,False,False,False
786,44,2,13691,41,28,6,8,2,2,4,74,3,41,4,4,3,2,4,3,False,False,True,True,False,False,False,True,False,False,True,False
787,36,1,16327,52,27,5,5,3,3,3,21,8,45,3,1,1,3,38,1,True,False,False,False,False,False,False,True,False,False,True,False
788,32,3,5706,72,18,2,0,4,5,4,3,7,53,11,4,1,1,30,1,True,True,False,True,False,False,False,False,False,False,True,False
789,39,1,3001,76,14,9,4,1,5,3,80,7,46,15,3,3,1,46,1,False,False,False,True,False,False,False,True,False,False,True,False
790,44,1,12225,60,18,14,6,3,1,2,71,8,50,8,3,1,3,20,1,True,True,False,True,False,False,False,False,True,False,False,False
791,23,2,17820,25,28,13,3,4,5,3,45,7,39,2,1,1,1,26,4,False,False,False,False,True,False,False,False,False,True,True,True
792,29,3,13891,86,24,10,7,2,3,3,58,2,46,2,2,3,4,15,1,True,False,True,False,False,True,False,False,True,False,True,False
793,22,5,4861,22,8,14,9,1,4,3,33,4,46,17,2,1,3,7,4,True,True,False,False,True,False,False,True,False,False,True,False
794,37,5,8269,85,10,4,4,4,3,4,10,6,47,16,2,2,3,7,4,True,False,False,False,True,False,False,False,False,False,False,False
795,55,4,14112,78,22,4,8,2,2,3,30,3,31,9,3,3,3,29,3,True,False,True,True,False,False,False,False,False,False,False,True
796,41,1,18699,35,13,5,8,3,5,1,10,3,54,1,4,4,2,23,4,False,False,True,False,True,False,False,False,True,False,False,False
797,53,4,11320,86,21,8,8,1,5,3,55,6,33,10,3,1,3,34,3,True,False,False,True,False,False,False,False,False,False,True,False
798,27,2,19821,77,8,10,0,4,5,2,37,1,48,2,4,4,3,20,4,True,True,False,False,False,True,False,True,False,False,False,False
799,59,5,13740,99,4,4,1,3,5,1,20,1,40,1,3,1,3,15,4,False,True,False,False,False,False,False,False,True,False,False,False
800,38,1,6129,78,27,5,2,2,1,2,93,5,46,8,2,2,2,33,1,True,False,True,True,False,False,False,False,False,False,True,False
801,56,2,17380,34,4,12,3,2,1,2,9,1,41,18,2,3,1,17,2,True,True,False,False,False,True,False,False,False,True,False,True
802,25,2,14360,22,5,4,9,4,4,2,25,8,31,1,2,4,2,20,4,False,True,False,False,False,False,False,False,False,True,True,True
803,45,1,8398,72,1,14,8,2,5,1,90,2,35,18,1,3,4,13,2,True,True,False,False,False,False,True,True,False,False,True,False
804,53,2,8529,60,17,6,9,1,2,1,7,6,38,1,1,4,3,44,2,False,False,True,True,False,False,False,False,False,False,False,False
805,25,1,6918,45,2,12,5,4,4,4,7,5,34,14,4,1,4,24,2,False,False,False,True,False,False,False,True,False,False,True,False
806,56,1,19410,23,8,3,0,3,5,1,59,4,49,2,1,2,2,47,4,False,True,False,False,False,False,True,False,True,False,True,False
807,52,3,9937,29,7,8,8,4,1,3,71,1,58,4,3,4,1,37,2,False,False,True,False,False,False,True,False,False,True,True,False
808,41,4,10118,40,15,6,5,4,2,2,33,3,50,10,3,4,1,7,4,True,False,True,True,False,False,False,False,True,False,True,False
809,40,2,19931,24,26,10,3,3,4,4,15,4,38,6,4,2,3,8,1,False,False,False,False,False,False,True,False,False,False,True,True
810,25,2,13860,43,25,5,3,2,2,1,12,2,57,5,4,2,1,23,4,True,True,False,False,True,False,False,True,False,False,True,True
811,25,3,8338,94,5,13,2,3,5,2,86,2,58,13,2,2,2,14,3,True,True,False,False,False,False,False,True,False,False,False,False
812,23,3,15472,50,2,2,6,1,3,1,75,2,52,0,1,2,2,4,1,True,False,False,False,False,False,False,True,False,False,True,False
813,49,3,6140,98,7,10,2,2,2,4,90,1,37,16,2,2,1,21,2,True,False,False,False,False,False,False,False,True,False,True,False
814,30,5,10996,51,8,10,1,4,2,1,21,2,49,16,1,3,3,46,2,True,False,True,False,True,False,False,False,False,True,True,False
815,49,5,18489,85,28,7,9,2,1,1,95,6,56,13,1,1,3,10,3,True,False,True,False,False,False,True,False,True,False,True,False
816,50,5,17201,37,7,2,7,2,5,2,26,3,37,9,4,1,2,22,1,True,False,False,False,False,True,False,False,True,False,False,False
817,43,1,10776,55,7,1,3,1,2,3,63,5,51,7,2,4,1,30,3,True,True,False,False,False,False,True,False,False,False,False,False
818,28,2,7943,94,28,7,7,2,5,1,1,1,50,7,2,2,2,30,2,True,False,True,True,False,False,False,False,False,False,True,False
819,22,4,15886,42,14,5,0,2,1,4,96,8,58,13,1,3,2,16,4,True,False,True,False,False,False,False,False,False,False,False,False
820,50,1,11997,62,21,1,4,2,5,1,25,4,57,6,1,3,4,11,2,False,True,False,False,False,False,True,False,False,True,True,True
821,59,2,10798,52,18,4,8,4,1,1,91,9,52,5,4,4,2,22,3,False,False,True,False,False,True,False,False,False,True,True,False
822,56,2,11092,45,6,12,0,2,1,3,82,4,35,3,3,2,3,29,4,False,True,False,True,False,False,False,False,False,False,True,False
823,55,3,6225,28,4,13,3,3,4,2,68,2,32,0,2,1,1,25,4,True,True,False,False,True,False,False,False,False,False,True,True
824,43,3,14810,87,10,4,5,2,5,4,96,3,34,14,2,2,1,14,2,False,True,False,False,True,False,False,False,False,True,False,False
825,50,1,17914,91,18,10,9,1,3,2,83,5,38,14,4,3,4,14,4,False,False,False,False,False,True,False,True,False,False,False,False
826,25,3,5460,43,12,7,7,2,4,2,29,6,36,0,4,2,4,2,1,False,False,False,True,False,False,False,False,False,True,True,False
827,21,2,11737,65,16,9,2,2,1,2,7,7,57,19,2,1,3,13,2,True,False,False,False,False,False,False,False,False,True,True,False
828,39,3,16920,63,25,2,4,4,3,1,37,4,33,2,2,1,4,3,2,True,True,False,False,False,False,True,False,False,True,False,False
829,47,5,13754,57,7,12,6,3,2,3,60,7,36,4,1,4,2,30,1,True,True,False,True,False,False,False,False,False,False,False,False
830,30,3,13833,86,6,14,0,2,2,1,80,3,34,4,3,3,2,18,2,True,False,False,False,True,False,False,True,False,False,True,True
831,23,2,6114,19,28,1,6,3,4,4,64,7,40,3,2,2,3,36,3,False,False,True,False,False,True,False,False,False,True,False,True
832,34,1,18360,56,5,2,7,1,3,3,66,4,58,16,4,2,1,21,3,False,True,False,False,False,True,False,False,False,False,True,False
833,25,4,12951,21,3,7,7,4,5,2,45,8,44,19,1,4,3,19,2,False,False,True,False,False,False,True,False,True,False,False,False
834,49,3,5565,56,12,13,8,3,3,3,89,9,31,13,1,4,4,16,1,False,False,True,False,False,True,False,False,True,False,False,False
835,57,2,6174,50,15,10,5,4,4,4,94,7,42,7,4,4,1,28,4,True,True,False,False,False,True,False,False,False,True,False,False
836,21,4,5630,41,10,6,5,2,5,1,71,8,51,1,4,3,1,4,1,True,True,False,True,False,False,False,False,True,False,False,False
